Date,Close,High,Low,Open,Volume
2013-11-04,7924.8916015625,7942.11962890625,7890.435546875,7942.11962890625,322141
2013-11-05,7907.66357421875,7924.8916015625,7907.66357421875,7924.8916015625,987158
2013-11-06,7942.11962890625,7942.11962890625,7907.66357421875,7924.8916015625,853996
2013-11-07,7890.435546875,7942.11962890625,7890.435546875,7924.8916015625,1195017
2013-11-08,7924.8916015625,7924.8916015625,7890.435546875,7890.435546875,941071
2013-11-11,7942.11962890625,7959.34765625,7907.66357421875,7942.11962890625,853884
2013-11-12,7976.57568359375,8028.259765625,7942.11962890625,7942.11962890625,1608876
2013-11-13,7959.34765625,8011.03173828125,7942.11962890625,8011.03173828125,451754
2013-11-14,7976.57568359375,8011.03173828125,7959.34765625,7976.57568359375,630823
2013-11-15,8200.5400390625,8217.767578125,8011.03173828125,8011.03173828125,4106957
2013-11-18,8286.6796875,8372.8203125,8252.2236328125,8269.4521484375,3008862
2013-11-19,8321.1357421875,8338.3642578125,8269.4521484375,8303.908203125,1823065
2013-11-20,8286.6796875,8321.1357421875,8217.767578125,8321.1357421875,1832174
2013-11-21,8269.4521484375,8614.0126953125,8269.4521484375,8303.908203125,5481536
2013-11-22,8355.591796875,8372.8203125,8252.2236328125,8303.908203125,1021286
2013-11-25,8372.8203125,8407.2763671875,8321.1357421875,8372.8203125,3204122
2013-11-26,8372.8203125,8390.0478515625,8321.1357421875,8355.591796875,1625016
2013-11-27,8372.8203125,8407.2763671875,8321.1357421875,8390.0478515625,1844711
2013-11-28,8338.3642578125,8390.0478515625,8338.3642578125,8338.3642578125,8251104
2013-11-29,8286.6796875,8355.591796875,8286.6796875,8321.1357421875,1104522
2013-12-02,8321.1357421875,8338.3642578125,8269.4521484375,8321.1357421875,1666982
2013-12-03,8407.2763671875,8527.8720703125,8269.4521484375,8286.6796875,7567194
2013-12-04,8407.2763671875,8458.9599609375,8390.0478515625,8458.9599609375,2845637
2013-12-05,8286.6796875,8407.2763671875,8286.6796875,8407.2763671875,4810870
2013-12-06,8269.4521484375,8303.908203125,8217.767578125,8286.6796875,2957842
2013-12-09,8183.31201171875,8269.4521484375,8183.31201171875,8269.4521484375,2186890
2013-12-10,8131.6279296875,8183.31201171875,8114.39990234375,8183.31201171875,2117640
2013-12-11,8062.7158203125,8131.6279296875,8011.03173828125,8131.6279296875,1905772
2013-12-12,8062.7158203125,8062.7158203125,7993.8037109375,8062.7158203125,1928823
2013-12-13,8131.6279296875,8183.31201171875,8097.171875,8114.39990234375,1112180
2013-12-16,8131.6279296875,8148.85595703125,8097.171875,8131.6279296875,620315
2013-12-17,8131.6279296875,8166.083984375,8114.39990234375,8131.6279296875,686252
2013-12-18,8148.85595703125,8166.083984375,8097.171875,8166.083984375,741512
2013-12-19,8148.85595703125,8183.31201171875,8131.6279296875,8148.85595703125,1873037
2013-12-20,8097.171875,8183.31201171875,8097.171875,8183.31201171875,1201921
2013-12-23,8131.6279296875,8183.31201171875,8097.171875,8097.171875,771806
2013-12-24,8079.94384765625,8131.6279296875,8079.94384765625,8114.39990234375,1275234
2013-12-25,8062.7158203125,8097.171875,8062.7158203125,8097.171875,2357483
2013-12-26,8114.39990234375,8166.083984375,8062.7158203125,8062.7158203125,2573578
2013-12-27,8114.39990234375,8166.083984375,8114.39990234375,8131.6279296875,1074457
2013-12-30,8045.48779296875,8166.083984375,8045.48779296875,8166.083984375,2239071
2013-12-31,8114.39990234375,8269.4521484375,8011.03173828125,8079.94384765625,3610385
2014-01-02,8166.083984375,8234.99609375,8131.6279296875,8200.5400390625,1204241
2014-01-03,8148.85595703125,8166.083984375,8097.171875,8148.85595703125,1132505
2014-01-06,8269.4521484375,8269.4521484375,8097.171875,8148.85595703125,1751027
2014-01-07,8183.31201171875,8269.4521484375,8183.31201171875,8269.4521484375,1689036
2014-01-08,8234.99609375,8269.4521484375,8166.083984375,8166.083984375,752253
2014-01-09,8338.3642578125,8338.3642578125,8217.767578125,8217.767578125,1841457
2014-01-10,8390.0478515625,8527.8720703125,8355.591796875,8355.591796875,4091226
2014-01-13,8458.9599609375,8510.64453125,8390.0478515625,8441.732421875,4488194
2014-01-14,8476.1884765625,8596.7841796875,8441.732421875,8458.9599609375,24189924
2014-01-15,8614.0126953125,8872.4326171875,8527.8720703125,8545.1005859375,8358869
2014-01-16,8700.15234375,8786.29296875,8614.0126953125,8786.29296875,5311971
2014-01-17,8872.4326171875,9044.712890625,8700.15234375,8786.29296875,6924285
2014-01-20,8958.5732421875,9216.9931640625,8872.4326171875,8872.4326171875,5130929
2014-01-21,9130.853515625,9130.853515625,8872.4326171875,8958.5732421875,4435550
2014-01-22,9130.853515625,9303.1337890625,8958.5732421875,9216.9931640625,4552335
2014-01-23,9389.2734375,9389.2734375,9044.712890625,9130.853515625,2763909
2014-01-24,9647.6943359375,9733.833984375,9303.1337890625,9475.4140625,5090468
2014-01-27,9561.5537109375,9733.833984375,9475.4140625,9647.6943359375,3679803
2014-02-06,9389.2734375,9561.5537109375,9216.9931640625,9475.4140625,3619378
2014-02-07,9216.9931640625,9475.4140625,9216.9931640625,9389.2734375,4953138
2014-02-10,9561.5537109375,9647.6943359375,9130.853515625,9303.1337890625,3548445
2014-02-11,9475.4140625,9733.833984375,9389.2734375,9647.6943359375,7298268
2014-02-12,9819.974609375,9819.974609375,9561.5537109375,9561.5537109375,5677419
2014-02-13,9819.974609375,9906.1142578125,9647.6943359375,9819.974609375,3604696
2014-02-14,9733.833984375,9906.1142578125,9647.6943359375,9819.974609375,3618685
2014-02-17,9647.6943359375,9819.974609375,9561.5537109375,9647.6943359375,2087400
2014-02-18,9819.974609375,9819.974609375,9561.5537109375,9647.6943359375,2931376
2014-02-19,10164.53515625,10164.53515625,9819.974609375,9819.974609375,5800821
2014-02-20,9819.974609375,10336.8154296875,9561.5537109375,10164.53515625,6405015
2014-02-21,9992.2548828125,10078.39453125,9561.5537109375,9819.974609375,4348136
2014-02-24,10250.6748046875,10250.6748046875,9819.974609375,9992.2548828125,5943500
2014-02-25,10595.2353515625,10595.2353515625,10078.39453125,10078.39453125,9389807
2014-02-26,11112.076171875,11112.076171875,10595.2353515625,10681.375,13503272
2014-02-27,10853.6552734375,11198.2158203125,10853.6552734375,11025.935546875,8621126
2014-02-28,11025.935546875,11025.935546875,10681.375,10853.6552734375,10639569
2014-03-03,10595.2353515625,11025.935546875,10509.095703125,10939.7958984375,7009143
2014-03-04,10509.095703125,10595.2353515625,10336.8154296875,10509.095703125,5763907
2014-03-05,10681.375,10767.515625,10509.095703125,10681.375,3549784
2014-03-06,10767.515625,10853.6552734375,10595.2353515625,10681.375,4214456
2014-03-07,10853.6552734375,10939.7958984375,10595.2353515625,10767.515625,6107420
2014-03-10,10939.7958984375,10939.7958984375,10767.515625,10853.6552734375,3094483
2014-03-11,11542.7763671875,11628.9169921875,10767.515625,10939.7958984375,12502985
2014-03-12,11628.9169921875,12059.6171875,11628.9169921875,11973.4775390625,11412092
2014-03-13,11715.056640625,11801.197265625,11628.9169921875,11715.056640625,6192690
2014-03-14,11628.9169921875,11801.197265625,11542.7763671875,11715.056640625,9690127
2014-03-17,11628.9169921875,11801.197265625,11628.9169921875,11801.197265625,6166855
2014-03-18,12231.8974609375,12404.177734375,11542.7763671875,11628.9169921875,13179327
2014-03-19,12404.177734375,12576.4580078125,12318.0380859375,12318.0380859375,4336527
2014-03-20,12231.8974609375,12490.318359375,12145.7578125,12404.177734375,7185953
2014-03-21,12318.0380859375,12490.318359375,12145.7578125,12231.8974609375,6170685
2014-03-24,12231.8974609375,12404.177734375,12231.8974609375,12231.8974609375,4314408
2014-03-25,11973.4775390625,12318.0380859375,11973.4775390625,12231.8974609375,7052159
2014-03-26,11715.056640625,12145.7578125,11628.9169921875,12059.6171875,11243118
2014-03-27,11715.056640625,11801.197265625,11542.7763671875,11715.056640625,5485172
2014-03-28,12145.7578125,12231.8974609375,11801.197265625,11887.3369140625,6214684
2014-03-31,12059.6171875,12404.177734375,11973.4775390625,12404.177734375,5690599
2014-04-01,11887.3369140625,12059.6171875,11715.056640625,12059.6171875,6347085
2014-04-02,11715.056640625,12059.6171875,11456.63671875,11887.3369140625,11210515
2014-04-03,11801.197265625,11887.3369140625,11628.9169921875,11801.197265625,3427834
2014-04-04,11715.056640625,11887.3369140625,11628.9169921875,11801.197265625,5448434
2014-04-07,11973.4775390625,12059.6171875,11715.056640625,11801.197265625,6495099
2014-04-08,12145.7578125,12318.0380859375,12059.6171875,12059.6171875,11048266
2014-04-10,12059.6171875,12231.8974609375,12059.6171875,12231.8974609375,7405742
2014-04-11,12145.7578125,12231.8974609375,11973.4775390625,11973.4775390625,7234133
2014-04-14,12318.0380859375,12490.318359375,12145.7578125,12231.8974609375,10278701
2014-04-15,12145.7578125,12404.177734375,12059.6171875,12318.0380859375,8142072
2014-04-16,11887.3369140625,12145.7578125,11715.056640625,12059.6171875,9406954
2014-04-17,12059.6171875,12059.6171875,11801.197265625,11973.4775390625,5621291
2014-04-18,11628.9169921875,12059.6171875,11628.9169921875,12059.6171875,7376286
2014-04-21,11198.2158203125,11628.9169921875,11198.2158203125,11542.7763671875,7442108
2014-04-22,11542.7763671875,11542.7763671875,11025.935546875,11284.3564453125,7120589
2014-04-23,11284.3564453125,11628.9169921875,11198.2158203125,11542.7763671875,4022325
2014-04-24,11284.3564453125,11542.7763671875,11112.076171875,11284.3564453125,7618270
2014-04-25,11628.9169921875,11715.056640625,11284.3564453125,11284.3564453125,7914301
2014-04-28,11801.197265625,11887.3369140625,11628.9169921875,11715.056640625,5988137
2014-04-29,11801.197265625,11801.197265625,11628.9169921875,11715.056640625,3525521
2014-05-05,11370.49609375,11887.3369140625,11370.49609375,11887.3369140625,6667439
2014-05-06,11198.2158203125,11456.63671875,10853.6552734375,11198.2158203125,9216883
2014-05-07,10982.8662109375,11305.8916015625,10875.1904296875,11198.2158203125,5460441
2014-05-08,10229.1396484375,10616.7705078125,10229.1396484375,10616.7705078125,9014692
2014-05-09,9970.7197265625,10229.1396484375,9647.6943359375,9906.1142578125,5540359
2014-05-12,9281.5986328125,9669.2294921875,9281.5986328125,9669.2294921875,6001001
2014-05-13,8786.29296875,9130.853515625,8635.5478515625,8678.6171875,10216409
2014-05-14,9303.1337890625,9346.203125,8743.22265625,8743.22265625,4423987
2014-05-15,8937.0380859375,9604.6240234375,8678.6171875,9367.73828125,5881892
2014-05-16,9475.4140625,9475.4140625,8915.5029296875,8937.0380859375,5041864
2014-05-19,9475.4140625,9647.6943359375,9260.0634765625,9496.94921875,4187956
2014-05-20,9561.5537109375,9561.5537109375,9303.1337890625,9453.87890625,4979268
2014-05-21,9949.1845703125,9992.2548828125,9475.4140625,9561.5537109375,6022268
2014-05-22,9863.0439453125,9992.2548828125,9819.974609375,9949.1845703125,5930696
2014-05-23,9776.904296875,9949.1845703125,9712.298828125,9798.439453125,2478369
2014-05-26,9733.833984375,9776.904296875,9604.6240234375,9690.763671875,3189029
2014-05-27,9819.974609375,9906.1142578125,9712.298828125,9755.369140625,5796638
2014-05-28,9906.1142578125,10013.7890625,9884.5791015625,9906.1142578125,3207737
2014-05-29,9927.6494140625,10164.53515625,9884.5791015625,9906.1142578125,4366871
2014-05-30,9949.1845703125,10078.39453125,9884.5791015625,9927.6494140625,3060257
2014-06-02,9776.904296875,9949.1845703125,9733.833984375,9906.1142578125,2593388
2014-06-03,9733.833984375,9841.5087890625,9712.298828125,9733.833984375,1754801
2014-06-04,9561.5537109375,9755.369140625,9475.4140625,9733.833984375,3127683
2014-06-05,9518.4833984375,9561.5537109375,9432.34375,9518.4833984375,1814425
2014-06-06,9690.763671875,9690.763671875,9496.94921875,9496.94921875,1651666
2014-06-09,9669.2294921875,9776.904296875,9626.1591796875,9733.833984375,2615119
2014-06-10,9669.2294921875,9884.5791015625,9583.0888671875,9604.6240234375,2725267
2014-06-11,10013.7890625,10013.7890625,9712.298828125,9733.833984375,6996121
2014-06-12,10143.0,10229.1396484375,10013.7890625,10121.46484375,4882588
2014-06-13,10121.46484375,10164.53515625,10078.39453125,10143.0,2105070
2014-06-16,10013.7890625,10121.46484375,9949.1845703125,10121.46484375,4157628
2014-06-17,10099.9296875,10121.46484375,9949.1845703125,10013.7890625,3789950
2014-06-18,10035.32421875,10121.46484375,10035.32421875,10099.9296875,3655324
2014-06-19,9949.1845703125,10078.39453125,9733.833984375,10035.32421875,4947691
2014-06-20,9949.1845703125,10078.39453125,9927.6494140625,9949.1845703125,2921784
2014-06-23,9884.5791015625,9949.1845703125,9863.0439453125,9949.1845703125,966642
2014-06-24,9949.1845703125,9970.7197265625,9841.5087890625,9863.0439453125,1459978
2014-06-25,10035.32421875,10099.9296875,9970.7197265625,9992.2548828125,2486169
2014-06-26,10013.7890625,10078.39453125,9992.2548828125,10035.32421875,1582478
2014-06-27,10078.39453125,10207.6044921875,9992.2548828125,9992.2548828125,7024822
2014-06-30,10035.32421875,10121.46484375,10035.32421875,10035.32421875,2169103
2014-07-01,10056.859375,10121.46484375,10035.32421875,10035.32421875,4490048
2014-07-02,10121.46484375,10121.46484375,10056.859375,10056.859375,2942311
2014-07-03,10379.884765625,10422.955078125,10164.53515625,10164.53515625,6022220
2014-07-04,10659.8408203125,10681.375,10422.955078125,10444.490234375,10804061
2014-07-07,10767.515625,11090.541015625,10745.98046875,10745.98046875,8210470
2014-07-08,10745.98046875,10875.1904296875,10659.8408203125,10745.98046875,3105254
2014-07-09,10702.91015625,10767.515625,10659.8408203125,10767.515625,3260121
2014-07-10,10509.095703125,10702.91015625,10422.955078125,10702.91015625,5862297
2014-07-11,10487.560546875,10509.095703125,10379.884765625,10509.095703125,3116677
2014-07-14,10638.3056640625,10681.375,10466.025390625,10487.560546875,4031512
2014-07-15,10767.515625,10982.8662109375,10724.4453125,10875.1904296875,5180244
2014-07-16,10745.98046875,10982.8662109375,10745.98046875,10875.1904296875,5759350
2014-07-17,10638.3056640625,10745.98046875,10595.2353515625,10724.4453125,3882129
2014-07-18,11305.8916015625,11305.8916015625,10595.2353515625,10595.2353515625,18506156
2014-07-21,10982.8662109375,11413.56640625,10875.1904296875,11198.2158203125,7979265
2014-07-22,11198.2158203125,11413.56640625,10875.1904296875,10982.8662109375,5956424
2014-07-23,11090.541015625,11305.8916015625,10982.8662109375,11090.541015625,4879665
2014-07-24,11305.8916015625,11413.56640625,11090.541015625,11090.541015625,7040284
2014-07-25,11090.541015625,11521.2412109375,11090.541015625,11305.8916015625,5943289
2014-07-28,10767.515625,10982.8662109375,10702.91015625,10982.8662109375,7778802
2014-07-29,10702.91015625,10875.1904296875,10659.8408203125,10767.515625,4358376
2014-07-30,10745.98046875,10982.8662109375,10702.91015625,10702.91015625,3208482
2014-07-31,10875.1904296875,10875.1904296875,10702.91015625,10745.98046875,3276000
2014-08-01,10724.4453125,10875.1904296875,10702.91015625,10767.515625,3371192
2014-08-04,10767.515625,10875.1904296875,10702.91015625,10745.98046875,3517462
2014-08-05,11090.541015625,11198.2158203125,10982.8662109375,10982.8662109375,6654585
2014-08-06,10982.8662109375,11090.541015625,10875.1904296875,11090.541015625,4756497
2014-08-07,10875.1904296875,10982.8662109375,10767.515625,10982.8662109375,3010382
2014-08-08,10875.1904296875,11090.541015625,10767.515625,10982.8662109375,3430073
2014-08-11,10875.1904296875,10982.8662109375,10767.515625,10982.8662109375,2975930
2014-08-12,10875.1904296875,10982.8662109375,10767.515625,10875.1904296875,3477400
2014-08-13,11090.541015625,11090.541015625,10875.1904296875,10982.8662109375,3914262
2014-08-14,11198.2158203125,11198.2158203125,10982.8662109375,11090.541015625,6561665
2014-08-15,11090.541015625,11198.2158203125,10982.8662109375,11090.541015625,4231403
2014-08-18,11305.8916015625,11413.56640625,10982.8662109375,11090.541015625,8057976
2014-08-19,11413.56640625,11628.9169921875,11305.8916015625,11305.8916015625,14521951
2014-08-20,11198.2158203125,11305.8916015625,11090.541015625,11305.8916015625,6276553
2014-08-21,11090.541015625,11305.8916015625,11090.541015625,11198.2158203125,7630672
2014-08-22,11198.2158203125,11305.8916015625,11090.541015625,11198.2158203125,8606107
2014-08-25,11305.8916015625,11413.56640625,11198.2158203125,11305.8916015625,8585022
2014-08-26,11844.267578125,11951.9423828125,11198.2158203125,11305.8916015625,17524597
2014-08-27,11844.267578125,12059.6171875,11628.9169921875,11844.267578125,13180004
2014-08-28,12274.9677734375,12382.642578125,11844.267578125,11844.267578125,12096788
2014-08-29,12382.642578125,12382.642578125,12059.6171875,12274.9677734375,11787114
2014-09-03,12274.9677734375,12597.9931640625,12167.29296875,12490.318359375,8661272
2014-09-04,12274.9677734375,12274.9677734375,12059.6171875,12167.29296875,25964754
2014-09-05,12490.318359375,12490.318359375,12274.9677734375,12274.9677734375,9407358
2014-09-08,12597.9931640625,12813.34375,12490.318359375,12597.9931640625,12261038
2014-09-09,11951.9423828125,12597.9931640625,11736.591796875,12597.9931640625,28560625
2014-09-10,12059.6171875,12167.29296875,11736.591796875,11951.9423828125,7915648
2014-09-11,11951.9423828125,12167.29296875,11951.9423828125,12059.6171875,4543288
2014-09-12,12059.6171875,12167.29296875,11844.267578125,12059.6171875,5918346
2014-09-15,12059.6171875,12382.642578125,11951.9423828125,12274.9677734375,7448505
2014-09-16,12059.6171875,12167.29296875,11844.267578125,12059.6171875,7590039
2014-09-17,12167.29296875,12382.642578125,12059.6171875,12274.9677734375,10167053
2014-09-18,11844.267578125,12167.29296875,11736.591796875,12167.29296875,7809912
2014-09-19,11628.9169921875,11844.267578125,11628.9169921875,11844.267578125,6961996
2014-09-22,11413.56640625,11736.591796875,11413.56640625,11628.9169921875,6705851
2014-09-23,11305.8916015625,11628.9169921875,11305.8916015625,11413.56640625,6132272
2014-09-24,11305.8916015625,11521.2412109375,11198.2158203125,11305.8916015625,4751644
2014-09-25,11521.2412109375,11521.2412109375,11198.2158203125,11413.56640625,5162137
2014-09-26,11305.8916015625,11521.2412109375,11305.8916015625,11521.2412109375,4361719
2014-09-29,11198.2158203125,11413.56640625,11198.2158203125,11305.8916015625,5959116
2014-09-30,11198.2158203125,11413.56640625,11090.541015625,11198.2158203125,4218926
2014-10-01,11521.2412109375,11628.9169921875,11305.8916015625,11305.8916015625,3856197
2014-10-02,11628.9169921875,11628.9169921875,11413.56640625,11521.2412109375,5192315
2014-10-03,11521.2412109375,11628.9169921875,11413.56640625,11521.2412109375,3622737
2014-10-06,11521.2412109375,11628.9169921875,11413.56640625,11521.2412109375,2655241
2014-10-07,11521.2412109375,11628.9169921875,11413.56640625,11521.2412109375,4015586
2014-10-08,11413.56640625,11521.2412109375,11305.8916015625,11521.2412109375,2903719
2014-10-09,11305.8916015625,11521.2412109375,11305.8916015625,11521.2412109375,4418741
2014-10-10,11198.2158203125,11413.56640625,11090.541015625,11305.8916015625,4982361
2014-10-13,11521.2412109375,11521.2412109375,11198.2158203125,11198.2158203125,2565294
2014-10-14,11198.2158203125,11521.2412109375,11198.2158203125,11521.2412109375,1772217
2014-10-15,11198.2158203125,11305.8916015625,10982.8662109375,11090.541015625,3780478
2014-10-16,10702.91015625,11090.541015625,10659.8408203125,11090.541015625,7393894
2014-10-17,10875.1904296875,10875.1904296875,10552.1650390625,10745.98046875,12679654
2014-10-20,10767.515625,10982.8662109375,10767.515625,10875.1904296875,1831887
2014-10-21,10767.515625,10875.1904296875,10724.4453125,10767.515625,1602076
2014-10-22,10875.1904296875,10982.8662109375,10767.515625,10875.1904296875,1904560
2014-10-23,10745.98046875,10982.8662109375,10724.4453125,10767.515625,3107485
2014-10-24,10724.4453125,10875.1904296875,10681.375,10767.515625,2230257
2014-10-27,10487.560546875,10724.4453125,10487.560546875,10659.8408203125,2690115
2014-10-28,10552.1650390625,10595.2353515625,10444.490234375,10444.490234375,1779832
2014-10-29,10767.515625,10875.1904296875,10552.1650390625,10552.1650390625,2206297
2014-10-30,10767.515625,10875.1904296875,10767.515625,10767.515625,2393343
2014-10-31,10982.8662109375,10982.8662109375,10745.98046875,10767.515625,1772168
2014-11-03,11090.541015625,11198.2158203125,10982.8662109375,11090.541015625,2043733
2014-11-04,10982.8662109375,11090.541015625,10875.1904296875,10982.8662109375,1778209
2014-11-05,10875.1904296875,11090.541015625,10767.515625,10982.8662109375,2304051
2014-11-06,10767.515625,10982.8662109375,10745.98046875,10982.8662109375,1762838
2014-11-07,10875.1904296875,10875.1904296875,10745.98046875,10767.515625,2333117
2014-11-10,10875.1904296875,11090.541015625,10767.515625,10875.1904296875,2405652
2014-11-11,10982.8662109375,10982.8662109375,10875.1904296875,10982.8662109375,1377690
2014-11-12,10875.1904296875,10982.8662109375,10875.1904296875,10982.8662109375,1152851
2014-11-13,10875.1904296875,10982.8662109375,10875.1904296875,10875.1904296875,1494994
2014-11-14,10767.515625,10875.1904296875,10724.4453125,10875.1904296875,2135809
2014-11-17,10745.98046875,10875.1904296875,10745.98046875,10875.1904296875,1406072
2014-11-18,10573.7001953125,10767.515625,10573.7001953125,10767.515625,1705164
2014-11-19,10552.1650390625,10659.8408203125,10552.1650390625,10616.7705078125,3110458
2014-11-20,10552.1650390625,10616.7705078125,10509.095703125,10573.7001953125,1702837
2014-11-21,10573.7001953125,10745.98046875,10552.1650390625,10616.7705078125,1858771
2014-11-24,10509.095703125,10552.1650390625,10466.025390625,10552.1650390625,1343473
2014-11-25,10595.2353515625,10616.7705078125,10509.095703125,10509.095703125,1060723
2014-11-26,10509.095703125,10659.8408203125,10509.095703125,10659.8408203125,1043355
2014-11-27,10487.560546875,10573.7001953125,10444.490234375,10573.7001953125,1444894
2014-11-28,10358.349609375,10530.6298828125,10358.349609375,10530.6298828125,2444193
2014-12-01,10293.7451171875,10422.955078125,10293.7451171875,10336.8154296875,3534841
2014-12-02,10272.2099609375,10315.2802734375,10207.6044921875,10315.2802734375,13889778
2014-12-03,10379.884765625,10552.1650390625,10293.7451171875,10358.349609375,2830866
2014-12-04,10466.025390625,10530.6298828125,10379.884765625,10379.884765625,1537668
2014-12-05,10487.560546875,10530.6298828125,10444.490234375,10509.095703125,2360977
2014-12-08,10401.419921875,10487.560546875,10379.884765625,10487.560546875,2925456
2014-12-09,10164.53515625,10358.349609375,10164.53515625,10358.349609375,4530513
2014-12-10,10272.2099609375,10293.7451171875,10121.46484375,10143.0,2148348
2014-12-11,10207.6044921875,10272.2099609375,10164.53515625,10229.1396484375,1482084
2014-12-12,10358.349609375,10444.490234375,10229.1396484375,10250.6748046875,1033652
2014-12-15,10293.7451171875,10358.349609375,10293.7451171875,10358.349609375,821071
2014-12-16,10164.53515625,10293.7451171875,10164.53515625,10272.2099609375,2438898
2014-12-17,9733.833984375,10186.0693359375,9647.6943359375,10186.0693359375,5236246
2014-12-18,9949.1845703125,10035.32421875,9798.439453125,9798.439453125,1950531
2014-12-19,9819.974609375,10121.46484375,9819.974609375,10121.46484375,1986097
2014-12-22,9970.7197265625,10013.7890625,9906.1142578125,9949.1845703125,1213079
2014-12-23,10099.9296875,10143.0,9949.1845703125,9970.7197265625,1354899
2014-12-24,10099.9296875,10207.6044921875,10078.39453125,10164.53515625,1043448
2014-12-25,10013.7890625,10078.39453125,9992.2548828125,10035.32421875,468019
2014-12-26,9949.1845703125,10013.7890625,9906.1142578125,10013.7890625,3887468
2014-12-29,9884.5791015625,10078.39453125,9863.0439453125,10078.39453125,1804400
2014-12-30,9970.7197265625,9970.7197265625,9776.904296875,9927.6494140625,1455851
2014-12-31,10336.8154296875,10336.8154296875,10013.7890625,10056.859375,2188611
2015-01-05,10293.7451171875,10379.884765625,10250.6748046875,10336.8154296875,3277384
2015-01-06,10358.349609375,10358.349609375,10186.0693359375,10229.1396484375,1801426
2015-01-07,10422.955078125,10573.7001953125,10358.349609375,10358.349609375,1883245
2015-01-08,10315.2802734375,10422.955078125,10293.7451171875,10401.419921875,2420120
2015-01-09,10401.419921875,10444.490234375,10315.2802734375,10315.2802734375,1718722
2015-01-12,10466.025390625,10595.2353515625,10401.419921875,10401.419921875,3153225
2015-01-13,10487.560546875,10509.095703125,10422.955078125,10422.955078125,8321593
2015-01-14,10466.025390625,10530.6298828125,10379.884765625,10487.560546875,2048374
2015-01-15,10487.560546875,10509.095703125,10422.955078125,10509.095703125,1309065
2015-01-16,10444.490234375,10509.095703125,10422.955078125,10509.095703125,809555
2015-01-19,10336.8154296875,10444.490234375,10336.8154296875,10444.490234375,1704279
2015-01-20,10336.8154296875,10379.884765625,10315.2802734375,10336.8154296875,1742547
2015-01-21,10422.955078125,10509.095703125,10379.884765625,10379.884765625,2819860
2015-01-22,10379.884765625,10466.025390625,10379.884765625,10466.025390625,1389354
2015-01-23,10422.955078125,10487.560546875,10379.884765625,10422.955078125,1793718
2015-01-26,10422.955078125,10487.560546875,10422.955078125,10422.955078125,1783917
2015-01-27,10336.8154296875,10466.025390625,10336.8154296875,10401.419921875,1969616
2015-01-28,10315.2802734375,10401.419921875,10293.7451171875,10315.2802734375,1210436
2015-01-29,10315.2802734375,10336.8154296875,10293.7451171875,10315.2802734375,1042294
2015-01-30,10229.1396484375,10358.349609375,10229.1396484375,10336.8154296875,2820830
2015-02-02,10207.6044921875,10293.7451171875,10186.0693359375,10250.6748046875,1273997
2015-02-03,10121.46484375,10229.1396484375,10121.46484375,10207.6044921875,961997
2015-02-04,10099.9296875,10207.6044921875,10056.859375,10207.6044921875,1425761
2015-02-05,10164.53515625,10229.1396484375,10099.9296875,10121.46484375,849715
2015-02-06,10186.0693359375,10229.1396484375,10164.53515625,10229.1396484375,531126
2015-02-09,10164.53515625,10272.2099609375,10164.53515625,10272.2099609375,1763901
2015-02-10,10143.0,10186.0693359375,10121.46484375,10164.53515625,2806156
2015-02-11,10229.1396484375,10229.1396484375,10164.53515625,10186.0693359375,1343846
2015-02-12,10293.7451171875,10379.884765625,10293.7451171875,10315.2802734375,2020512
2015-02-13,10336.8154296875,10379.884765625,10293.7451171875,10336.8154296875,923277
2015-02-24,10466.025390625,10509.095703125,10379.884765625,10379.884765625,2512778
2015-02-25,10444.490234375,10552.1650390625,10422.955078125,10509.095703125,2546931
2015-02-26,10552.1650390625,10552.1650390625,10422.955078125,10422.955078125,1540270
2015-02-27,10509.095703125,10616.7705078125,10487.560546875,10573.7001953125,1462447
2015-03-02,10444.490234375,10552.1650390625,10422.955078125,10552.1650390625,2188376
2015-03-03,10530.6298828125,10530.6298828125,10466.025390625,10509.095703125,996232
2015-03-04,10767.515625,10875.1904296875,10595.2353515625,10595.2353515625,4706270
2015-03-05,10767.515625,10982.8662109375,10767.515625,10875.1904296875,1827431
2015-03-06,10767.515625,10875.1904296875,10745.98046875,10767.515625,1556242
2015-03-09,10595.2353515625,10767.515625,10595.2353515625,10745.98046875,3718113
2015-03-10,10702.91015625,10702.91015625,10616.7705078125,10659.8408203125,1524899
2015-03-11,10659.8408203125,10702.91015625,10638.3056640625,10702.91015625,1361257
2015-03-12,10595.2353515625,10659.8408203125,10573.7001953125,10659.8408203125,1709483
2015-03-13,10595.2353515625,10702.91015625,10573.7001953125,10659.8408203125,1764048
2015-03-16,10638.3056640625,10638.3056640625,10595.2353515625,10595.2353515625,995994
2015-03-17,10767.515625,10875.1904296875,10659.8408203125,10659.8408203125,3471400
2015-03-18,10681.375,10767.515625,10681.375,10767.515625,1478650
2015-03-19,10659.8408203125,10767.515625,10659.8408203125,10745.98046875,1172168
2015-03-20,10724.4453125,10745.98046875,10638.3056640625,10659.8408203125,2140226
2015-03-23,10638.3056640625,10745.98046875,10638.3056640625,10724.4453125,1276466
2015-03-24,10573.7001953125,10659.8408203125,10509.095703125,10659.8408203125,2085151
2015-03-25,10595.2353515625,10659.8408203125,10552.1650390625,10659.8408203125,1133680
2015-03-26,10616.7705078125,10638.3056640625,10595.2353515625,10638.3056640625,1281948
